"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"527","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349420125999104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XScoolz",1057,TRUE,FALSE,NA,NA
"528","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349420037873664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bafind1995",1057,TRUE,FALSE,NA,NA
"529","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349420008558592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","coevatul",1057,TRUE,FALSE,NA,NA
"530","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419970768896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Z_MURPHYZZ",1057,TRUE,FALSE,NA,NA
"531","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419878612992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jonahy30",1057,TRUE,FALSE,NA,NA
"532","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419803226112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nejoezer17",1057,TRUE,FALSE,NA,NA
"533","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419765350400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CHanatorresxx",1057,TRUE,FALSE,NA,NA
"534","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419702550528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jajioqo91",1057,TRUE,FALSE,NA,NA
"535","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419480199172",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheryadams28",1057,TRUE,FALSE,NA,NA
"536","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419312472065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dowal1982",1057,TRUE,FALSE,NA,NA
"537","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419299885056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fihed19",1057,TRUE,FALSE,NA,NA
"538","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419140468736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","notmeraymundo_h",1057,TRUE,FALSE,NA,NA
"539","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419115130880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muket88",1057,TRUE,FALSE,NA,NA
"540","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349419023069184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caex84",1057,TRUE,FALSE,NA,NA
"541","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418968551425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlonsoJtenner",1057,TRUE,FALSE,NA,NA
"542","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418960158720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jouj1990",1057,TRUE,FALSE,NA,NA
"543","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418909704193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oneidac18",1057,TRUE,FALSE,NA,NA
"544","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418469412864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VOAGEFOL",1057,TRUE,FALSE,NA,NA
"545","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418305748993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnabelleZ90",1057,TRUE,FALSE,NA,NA
"546","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418297360384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ree_hchicazz",1057,TRUE,FALSE,NA,NA
"547","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418251317248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramiouh95",1057,TRUE,FALSE,NA,NA
"548","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418221731840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seuxnd93",1057,TRUE,FALSE,NA,NA
"549","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418146459648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bowaosi1985",1057,TRUE,FALSE,NA,NA
"550","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418138030080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XAohoam28",1057,TRUE,FALSE,NA,NA
"551","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418121302018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aldfmoore",1057,TRUE,FALSE,NA,NA
"552","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418104475648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laubck1991",1057,TRUE,FALSE,NA,NA
"553","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:12,FALSE,NA,"880349418003644416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pusueob19",1057,TRUE,FALSE,NA,NA
"554","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349417957609473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WIendown",1057,TRUE,FALSE,NA,NA
"555","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349417785700352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greysonbennettz",1057,TRUE,FALSE,NA,NA
"556","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349417760587777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peacusunt",1057,TRUE,FALSE,NA,NA
"557","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349416980393985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mebooeznd",1057,TRUE,FALSE,NA,NA
"558","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349416586170368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vanesasanchezi",1057,TRUE,FALSE,NA,NA
"559","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349416506482688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRaydons83",1057,TRUE,FALSE,NA,NA
"560","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349416376422400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caefkamd",1057,TRUE,FALSE,NA,NA
"561","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349416225361920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hihitrudiejhihi",1057,TRUE,FALSE,NA,NA
"562","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349416158248960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sugarjovanyp",1057,TRUE,FALSE,NA,NA
"563","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349416107917312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","floridahedyhowa",1057,TRUE,FALSE,NA,NA
"564","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415709577216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","socaaic",1057,TRUE,FALSE,NA,NA
"565","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415676010496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","garrisonbwnotme",1057,TRUE,FALSE,NA,NA
"566","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415650852864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paawd83",1057,TRUE,FALSE,NA,NA
"567","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415642476546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jiseivur86",1057,TRUE,FALSE,NA,NA
"568","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415449522176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kandacee82",1057,TRUE,FALSE,NA,NA
"569","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415428444160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qiozelen25",1057,TRUE,FALSE,NA,NA
"570","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415352881152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biarearn",1057,TRUE,FALSE,NA,NA
"571","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415336288256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BRENDON_CCHICAO",1057,TRUE,FALSE,NA,NA
"572","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415168507904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ziujn",1057,TRUE,FALSE,NA,NA
"573","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415118184448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TameraR19",1057,TRUE,FALSE,NA,NA
"574","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415038271488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dukabeh",1057,TRUE,FALSE,NA,NA
"575","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415025889280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duudnt85",1057,TRUE,FALSE,NA,NA
"576","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349415021654017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rileyjackson92",1057,TRUE,FALSE,NA,NA
"577","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349414908338177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hunnash_rxx",1057,TRUE,FALSE,NA,NA
"578","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349414828539904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","weeqt84",1057,TRUE,FALSE,NA,NA
"579","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349414702727168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bec_Diazx21",1057,TRUE,FALSE,NA,NA
"580","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349414639910912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qodueornd84",1057,TRUE,FALSE,NA,NA
"581","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349414459457537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","colinfhun",1057,TRUE,FALSE,NA,NA
"582","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349414384164866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juutodi22",1057,TRUE,FALSE,NA,NA
"583","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349414371475456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tuexubin",1057,TRUE,FALSE,NA,NA
"584","RT @Reliance_MF: Watch on #Periscope: Mr. Sameer Desai, National Lead-ETF Sales joins us LIVE to discuss ETF &amp; Reliance ETF Bank BeES https…",FALSE,0,NA,2017-06-29 08:57:11,FALSE,NA,"880349414350389248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doasn91",1057,TRUE,FALSE,NA,NA
